rank,drug,file,P_drug_gt_placebo,P_placebo_gt_drug
1502,Norgestimate,result_trial_data_NCT04809974_CF_Norgestimate.json,0.518218,0.481782
1503,Tolazamide,result_trial_data_NCT04809974_CF_Tolazamide.json,0.518216,0.481784
1504,Tofacitinib,result_trial_data_NCT04809974_CF_Tofacitinib.json,0.518208,0.481792
1505,Tepotinib,result_trial_data_NCT04809974_CF_Tepotinib.json,0.518200,0.481800
1506,Alcuronium,result_trial_data_NCT04809974_CF_Alcuronium.json,0.518184,0.481816
1507,Oxybuprocaine,result_trial_data_NCT04809974_CF_Oxybuprocaine.json,0.518181,0.481819
1508,Prilocaine,result_trial_data_NCT04809974_CF_Prilocaine.json,0.518180,0.481820
1509,Prucalopride,result_trial_data_NCT04809974_CF_Prucalopride.json,0.518176,0.481824
1510,Sulfasalazine,result_trial_data_NCT04809974_CF_Sulfasalazine.json,0.518174,0.481826
1511,Trifluridine,result_trial_data_NCT04809974_CF_Trifluridine.json,0.518174,0.481826
1512,Clindamycin,result_trial_data_NCT04809974_CF_Clindamycin.json,0.518170,0.481830
1513,Lofexidine,result_trial_data_NCT04809974_CF_Lofexidine.json,0.518169,0.481831
1514,Doxapram,result_trial_data_NCT04809974_CF_Doxapram.json,0.518160,0.481840
1515,Ergocalciferol,result_trial_data_NCT04809974_CF_Ergocalciferol.json,0.518126,0.481874
1516,Chlorobutanol,result_trial_data_NCT04809974_CF_Chlorobutanol.json,0.518104,0.481896
1517,Flurandrenolide,result_trial_data_NCT04809974_CF_Flurandrenolide.json,0.518103,0.481897
1518,Pregabalin,result_trial_data_NCT04809974_CF_Pregabalin.json,0.518097,0.481903
1519,Acetophenazine,result_trial_data_NCT04809974_CF_Acetophenazine.json,0.518078,0.481922
1520,Cefamandole,result_trial_data_NCT04809974_CF_Cefamandole.json,0.518076,0.481924
1521,Sulfabenzamide,result_trial_data_NCT04809974_CF_Sulfabenzamide.json,0.518076,0.481924
1522,Chloroxylenol,result_trial_data_NCT04809974_CF_Chloroxylenol.json,0.518031,0.481969
1523,Latamoxef,result_trial_data_NCT04809974_CF_Latamoxef.json,0.518028,0.481972
1524,Butamben,result_trial_data_NCT04809974_CF_Butamben.json,0.518019,0.481981
1525,Artenimol,result_trial_data_NCT04809974_CF_Artenimol.json,0.518009,0.481991
1526,Mestranol,result_trial_data_NCT04809974_CF_Mestranol.json,0.518007,0.481993
1527,Proscillaridin,result_trial_data_NCT04809974_CF_Proscillaridin.json,0.518004,0.481996
1528,Cefaclor,result_trial_data_NCT04809974_CF_Cefaclor.json,0.517998,0.482002
1529,Tetrabenazine,result_trial_data_NCT04809974_CF_Tetrabenazine.json,0.517973,0.482027
1530,Chlorothiazide,result_trial_data_NCT04809974_CF_Chlorothiazide.json,0.517963,0.482037
1531,Silodosin,result_trial_data_NCT04809974_CF_Silodosin.json,0.517952,0.482048
1532,Profenamine,result_trial_data_NCT04809974_CF_Profenamine.json,0.517946,0.482054
1533,Nitrendipine,result_trial_data_NCT04809974_CF_Nitrendipine.json,0.517934,0.482066
1534,Tolvaptan,result_trial_data_NCT04809974_CF_Tolvaptan.json,0.517934,0.482066
1535,Alogliptin,result_trial_data_NCT04809974_CF_Alogliptin.json,0.517931,0.482069
1536,Dihydrostreptomycin,result_trial_data_NCT04809974_CF_Dihydrostreptomycin.json,0.517908,0.482092
1537,Sitagliptin,result_trial_data_NCT04809974_CF_Sitagliptin.json,0.517895,0.482105
1538,Sulfametopyrazine,result_trial_data_NCT04809974_CF_Sulfametopyrazine.json,0.517895,0.482105
1539,Hydroflumethiazide,result_trial_data_NCT04809974_CF_Hydroflumethiazide.json,0.517895,0.482105
1540,Cefoperazone,result_trial_data_NCT04809974_CF_Cefoperazone.json,0.517891,0.482109
1541,Fenbufen,result_trial_data_NCT04809974_CF_Fenbufen.json,0.517861,0.482139
1542,Artesunate,result_trial_data_NCT04809974_CF_Artesunate.json,0.517858,0.482142
1543,Spirapril,result_trial_data_NCT04809974_CF_Spirapril.json,0.517829,0.482171
1544,Clidinium,result_trial_data_NCT04809974_CF_Clidinium.json,0.517826,0.482174
1545,Baricitinib,result_trial_data_NCT04809974_CF_Baricitinib.json,0.517808,0.482192
1546,Tienilic_acid,result_trial_data_NCT04809974_CF_Tienilic_acid.json,0.517800,0.482200
1547,Pemigatinib,result_trial_data_NCT04809974_CF_Pemigatinib.json,0.517773,0.482227
1548,Bendroflumethiazide,result_trial_data_NCT04809974_CF_Bendroflumethiazide.json,0.517763,0.482237
1549,Methapyrilene,result_trial_data_NCT04809974_CF_Methapyrilene.json,0.517762,0.482238
1550,Epirubicin,result_trial_data_NCT04809974_CF_Epirubicin.json,0.517753,0.482247
1551,Benzatropine,result_trial_data_NCT04809974_CF_Benzatropine.json,0.517749,0.482251
1552,Binimetinib,result_trial_data_NCT04809974_CF_Binimetinib.json,0.517743,0.482257
1553,Adenosine_phosphate,result_trial_data_NCT04809974_CF_Adenosine_phosphate.json,0.517705,0.482295
1554,Nabumetone,result_trial_data_NCT04809974_CF_Nabumetone.json,0.517672,0.482328
1555,Asenapine,result_trial_data_NCT04809974_CF_Asenapine.json,0.517646,0.482354
1556,Prednisolone_acetate,result_trial_data_NCT04809974_CF_Prednisolone_acetate.json,0.517634,0.482366
1557,Omacetaxine_mepesucc,result_trial_data_NCT04809974_CF_Omacetaxine_mepesucc.json,0.517631,0.482369
1558,Ouabain,result_trial_data_NCT04809974_CF_Ouabain.json,0.517624,0.482376
1559,Vilazodone,result_trial_data_NCT04809974_CF_Vilazodone.json,0.517608,0.482392
1560,Cefadroxil,result_trial_data_NCT04809974_CF_Cefadroxil.json,0.517589,0.482411
1561,Irinotecan,result_trial_data_NCT04809974_CF_Irinotecan.json,0.517582,0.482418
1562,Etrasimod,result_trial_data_NCT04809974_CF_Etrasimod.json,0.517498,0.482502
1563,Bacampicillin,result_trial_data_NCT04809974_CF_Bacampicillin.json,0.517488,0.482512
1564,Ethionamide,result_trial_data_NCT04809974_CF_Ethionamide.json,0.517485,0.482515
1565,Alendronic_acid,result_trial_data_NCT04809974_CF_Alendronic_acid.json,0.517479,0.482521
1566,Stannous_fluoride,result_trial_data_NCT04809974_CF_Stannous_fluoride.json,0.517456,0.482544
1567,Cefotetan,result_trial_data_NCT04809974_CF_Cefotetan.json,0.517380,0.482620
1568,Sonidegib,result_trial_data_NCT04809974_CF_Sonidegib.json,0.517377,0.482623
1569,Cinacalcet,result_trial_data_NCT04809974_CF_Cinacalcet.json,0.517354,0.482646
1570,Guaifenesin,result_trial_data_NCT04809974_CF_Guaifenesin.json,0.517316,0.482684
1571,Bretylium,result_trial_data_NCT04809974_CF_Bretylium.json,0.517309,0.482691
1572,Fosinopril,result_trial_data_NCT04809974_CF_Fosinopril.json,0.517306,0.482694
1573,Nalmefene,result_trial_data_NCT04809974_CF_Nalmefene.json,0.517291,0.482709
1574,Isradipine,result_trial_data_NCT04809974_CF_Isradipine.json,0.517282,0.482718
1575,Esmolol,result_trial_data_NCT04809974_CF_Esmolol.json,0.517273,0.482727
1576,Bufexamac,result_trial_data_NCT04809974_CF_Bufexamac.json,0.517259,0.482741
1577,Isoflurophate,result_trial_data_NCT04809974_CF_Isoflurophate.json,0.517253,0.482747
1578,Dolasetron,result_trial_data_NCT04809974_CF_Dolasetron.json,0.517229,0.482771
1579,Gliclazide,result_trial_data_NCT04809974_CF_Gliclazide.json,0.517220,0.482780
1580,Naltrexone,result_trial_data_NCT04809974_CF_Naltrexone.json,0.517216,0.482784
1581,Leucovorin,result_trial_data_NCT04809974_CF_Leucovorin.json,0.517210,0.482790
1582,Deslanoside,result_trial_data_NCT04809974_CF_Deslanoside.json,0.517184,0.482816
1583,Empagliflozin,result_trial_data_NCT04809974_CF_Empagliflozin.json,0.517165,0.482835
1584,Fidaxomicin,result_trial_data_NCT04809974_CF_Fidaxomicin.json,0.517163,0.482837
1585,Haloprogin,result_trial_data_NCT04809974_CF_Haloprogin.json,0.517154,0.482846
1586,Thiethylperazine,result_trial_data_NCT04809974_CF_Thiethylperazine.json,0.517126,0.482874
1587,Buformin,result_trial_data_NCT04809974_CF_Buformin.json,0.517027,0.482973
1588,Ponatinib,result_trial_data_NCT04809974_CF_Ponatinib.json,0.517003,0.482997
1589,Chlorzoxazone,result_trial_data_NCT04809974_CF_Chlorzoxazone.json,0.516980,0.483020
1590,Naloxone,result_trial_data_NCT04809974_CF_Naloxone.json,0.516936,0.483064
1591,Estradiol_acetate,result_trial_data_NCT04809974_CF_Estradiol_acetate.json,0.516935,0.483065
1592,Levothyroxine,result_trial_data_NCT04809974_CF_Levothyroxine.json,0.516925,0.483075
1593,Benziodarone,result_trial_data_NCT04809974_CF_Benziodarone.json,0.516923,0.483077
1594,Regorafenib,result_trial_data_NCT04809974_CF_Regorafenib.json,0.516843,0.483157
1595,Sofosbuvir,result_trial_data_NCT04809974_CF_Sofosbuvir.json,0.516786,0.483214
1596,Etacrynic_acid,result_trial_data_NCT04809974_CF_Etacrynic_acid.json,0.516750,0.483250
1597,Encorafenib,result_trial_data_NCT04809974_CF_Encorafenib.json,0.516727,0.483273
1598,Topiramate,result_trial_data_NCT04809974_CF_Topiramate.json,0.516708,0.483292
1599,Pinacidil,result_trial_data_NCT04809974_CF_Pinacidil.json,0.516701,0.483299
1600,Ceftibuten,result_trial_data_NCT04809974_CF_Ceftibuten.json,0.516667,0.483333
1601,Capmatinib,result_trial_data_NCT04809974_CF_Capmatinib.json,0.516666,0.483334
1602,Meropenem,result_trial_data_NCT04809974_CF_Meropenem.json,0.516495,0.483505
1603,Secnidazole,result_trial_data_NCT04809974_CF_Secnidazole.json,0.516469,0.483531
1604,Ethylestrenol,result_trial_data_NCT04809974_CF_Ethylestrenol.json,0.516400,0.483600
1605,Methotrimeprazine,result_trial_data_NCT04809974_CF_Methotrimeprazine.json,0.516383,0.483617
1606,Cyclandelate,result_trial_data_NCT04809974_CF_Cyclandelate.json,0.516311,0.483689
1607,Cinchocaine,result_trial_data_NCT04809974_CF_Cinchocaine.json,0.516281,0.483719
1608,Trimethadione,result_trial_data_NCT04809974_CF_Trimethadione.json,0.516170,0.483830
1609,Trichlormethiazide,result_trial_data_NCT04809974_CF_Trichlormethiazide.json,0.516110,0.483890
1610,Norethynodrel,result_trial_data_NCT04809974_CF_Norethynodrel.json,0.516097,0.483903
1611,Cefonicid,result_trial_data_NCT04809974_CF_Cefonicid.json,0.516090,0.483910
1612,Ibandronate,result_trial_data_NCT04809974_CF_Ibandronate.json,0.516076,0.483924
1613,Filgotinib,result_trial_data_NCT04809974_CF_Filgotinib.json,0.516026,0.483974
1614,Copanlisib,result_trial_data_NCT04809974_CF_Copanlisib.json,0.515935,0.484065
1615,Dantron,result_trial_data_NCT04809974_CF_Dantron.json,0.515908,0.484092
1616,Methyclothiazide,result_trial_data_NCT04809974_CF_Methyclothiazide.json,0.515753,0.484247
1617,Fluticasone_propiona,result_trial_data_NCT04809974_CF_Fluticasone_propiona.json,0.515746,0.484254
1618,Fluticasone_furoate,result_trial_data_NCT04809974_CF_Fluticasone_furoate.json,0.515698,0.484302
1619,Idoxuridine,result_trial_data_NCT04809974_CF_Idoxuridine.json,0.515601,0.484399
1620,Lactitol,result_trial_data_NCT04809974_CF_Lactitol.json,0.515527,0.484473
1621,Estradiol_cypionate,result_trial_data_NCT04809974_CF_Estradiol_cypionate.json,0.515325,0.484675
1622,Bithionol,result_trial_data_NCT04809974_CF_Bithionol.json,0.515307,0.484693
1623,Chlorphentermine,result_trial_data_NCT04809974_CF_Chlorphentermine.json,0.515012,0.484988
1624,Upadacitinib,result_trial_data_NCT04809974_CF_Upadacitinib.json,0.514822,0.485178
1625,Pivampicillin,result_trial_data_NCT04809974_CF_Pivampicillin.json,0.513717,0.486283
